O14672,P78536,Q13443,Q9UHI8,Q9UNA0,Q15848,Q15389,Q9Y5C1,Q9BY76,O43827,P05067,O75888,P15514,Q9Y275,Q02223,P12645,P12644,P22004,P18075,Q9UK05,Q96GW7,P01031,P05937,P51671,Q16627,Q16663,O15467,Q92583,P55774,Q99731,P13500,P78556,O00585,P55773,O00175,Q9Y4X3,Q9NRJ3,P10147,P13236,P13501,P80098,P08571,Q86VB7,Q9NNX6,Q5ZPR3,P32970,P29965,P33681,P42081,P36222,P23946,Q9UBD9,P26441,P02741,P78423,P09341,P02778,O14625,P48061,P48061.1,O43927,O95715,Q9H2A7,Q6UXB2,P19876,P02776,P42830,P02775,Q07325,P99999,P07585,P27487,Q93038,O00220,O75509,Q16610,P01133,P00533,P08246,P35613,P16581,P25445,P48023,Q9UGM5,O95750,P09038,Q9NSA1,P08620,P31371,Q12805,Q15485,O95633,P49771,P09382,P17931,Q14393,P09919,O95390,Q99988,P39905,P01241,Q9Y5U5,P04141,P10144,P14210,P08581,Q92956,P05362,P13598,O75144,Q86WN2,P01579,P05019,P17936,P24592,P22301,P20809,P29459,P29460,P29459.1,P42701,P35225,P40933,P40933.1,Q14005,Q16552,Q9UHF5,Q9P0M4,Q8TAD2,Q9H293,P01583,P01584,P14778,Q9NPH3,P18510,P60568,Q9HBE4,Q9GZX6,Q969J5,Q9NPF7,Q13007,Q8NEV9,Q8IZJ0,P08700,Q6EBC2,P24001,O95760,Q01638,Q9UHA7,Q9HB29,P24394,P05231,P08887,P10145,P15248,P10721,P41159,P15018,P78380,P11226,P09603,P07333,Q13421,P14174,P03956,P09238,P39900,P45452,P08254,P09237,P07196,P80188,P01138,Q02297,P13725,Q14956,P10451,P43489,Q15113,Q8NBP7,Q15116,P01127,Q9NZQ7,Q9BQ51,O75594,P49763,P51888,P26022,Q9HD89,P0DJI8,P21583,Q13291,O14836,P01137,P01137.1,P61812,P10600,P36897,P37173,Q03167,Q15582,P01033,P16035,Q99727,P13726,O60603,P01375,P01374,P19438,P20333,P36941,Q07011,P40225,P50591,Q9NP99,Q9NZC2,O43508,Q9NP84,Q03405,P19320,P15692,P49767,O43915,P35968,Q9Y5W5,O95388,P41221,P47992,Metadata_Plate,Metadata_Well,Metadata_Compound,Metadata_Concentration
-0.01,0.0,0.0,0.0,0.0,-0.01,0.19,0.02,0.44,-0.04,-0.01,-0.02,0.05,0.0,-0.01,0.0,0.0,0.01,0.0,0.0,-0.01,0.03,0.01,-0.01,-0.01,0.06,0.02,-0.02,0.01,-0.01,0.6,0.44,-0.01,0.0,-0.01,0.0,0.01,0.0,0.01,0.01,0.21,0.01,0.0,-0.01,0.02,0.0,0.0,0.0,0.01,0.58,0.02,0.0,0.0,0.04,-0.01,0.21,0.09,0.0,-0.01,0.04,1.72,0.0,0.45,0.0,0.25,-0.01,-0.01,0.02,-0.01,0.01,0.17,0.0,-0.01,0.0,0.0,0.32,-0.01,0.0,0.0,0.04,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.02,0.0,0.49,0.0,0.19,0.0,0.37,-0.01,0.13,-0.01,-0.01,0.69,-0.01,-0.01,-0.02,0.0,0.01,0.0,0.04,0.0,0.01,0.01,-0.01,0.01,-0.01,0.05,0.1,0.3,0.0,0.01,-0.02,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.01,-0.01,0.0,0.0,0.0,-0.02,0.0,0.01,-0.01,-0.02,-0.01,0.01,-0.04,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,-0.01,0.0,-0.01,-0.01,0.02,0.01,0.01,0.74,0.0,0.01,-0.01,-0.01,-0.01,0.01,0.08,0.0,0.01,0.42,0.22,-0.01,0.0,0.0,0.28,0.45,-0.01,0.06,-0.02,0.0,-0.01,0.03,0.0,-0.02,0.51,0.03,0.0,-0.02,0.0,0.0,-0.01,-0.02,0.01,-0.02,0.02,0.11,-0.01,0.01,-0.01,0.05,-0.01,0.0,-0.02,0.0,0.0,-0.05,0.72,0.83,0.75,0.0,-0.02,-0.01,-0.01,0.06,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,-0.01,0.0,0.09,0.0,0.01,0.21,0.01,0.0,0.0,0.0,-0.01,0.0,0.0,BR00145686,L05,Lys05,5.0
-0.01,0.01,0.0,0.01,0.0,0.0,0.21,0.01,0.5,0.0,0.0,0.08,0.03,-0.02,0.0,-0.01,0.01,0.04,0.01,0.0,-0.01,0.01,-0.01,0.0,-0.01,0.05,0.05,0.0,-0.01,-0.01,0.63,0.44,-0.01,0.0,-0.01,0.01,-0.01,0.0,-0.01,0.01,0.16,0.03,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.02,0.59,-0.07,-0.02,-0.01,0.03,0.0,0.28,0.14,0.0,0.0,0.01,1.8,-0.03,0.51,-0.01,0.27,0.0,0.0,0.03,-0.02,0.0,0.18,0.0,-0.01,0.01,0.02,0.34,0.0,0.0,0.0,0.05,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,0.01,-0.01,0.53,0.0,0.19,0.0,0.36,0.0,0.17,-0.01,0.0,0.65,-0.02,-0.01,0.01,0.01,-0.01,0.01,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.1,0.33,0.0,0.0,-0.02,0.0,-0.01,-0.01,0.0,0.0,0.0,-0.02,-0.01,0.02,-0.01,-0.01,-0.01,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.0,0.01,-0.01,0.01,-0.01,0.0,0.0,0.01,0.03,0.0,0.02,0.01,0.0,-0.02,0.0,0.0,0.8,-0.01,-0.01,-0.01,0.0,-0.01,0.0,0.09,0.0,0.0,0.4,0.14,0.0,-0.01,-0.01,0.3,0.51,-0.01,0.11,-0.01,0.0,-0.01,0.01,-0.01,-0.02,0.56,0.0,0.01,-0.03,0.0,0.0,-0.01,0.0,0.01,0.0,0.01,0.15,0.0,0.0,-0.01,0.03,0.0,0.0,-0.01,-0.06,-0.01,-0.01,0.72,0.84,0.75,-0.01,-0.01,0.0,-0.01,0.02,-0.01,0.0,0.0,0.0,-0.02,-0.02,0.0,0.0,0.0,0.08,-0.01,0.0,0.17,0.0,-0.01,0.0,-0.01,-0.02,0.0,-0.03,BR00145686,L06,FK-866,5.1
-0.01,0.03,-0.01,0.0,-0.01,0.0,0.2,0.01,0.52,0.0,-0.02,0.01,0.07,0.04,0.0,-0.01,0.0,0.03,0.01,0.0,-0.01,0.05,-0.01,0.02,0.03,0.12,0.03,-0.01,0.0,-0.01,0.65,0.46,0.0,-0.01,-0.01,0.0,-0.01,0.0,-0.01,0.03,0.16,0.05,-0.03,-0.01,0.01,0.0,0.0,-0.01,-0.01,0.61,-0.06,0.0,-0.01,0.08,-0.01,0.26,0.18,0.02,0.01,-0.01,1.88,-0.01,0.51,-0.01,0.32,-0.01,-0.01,0.04,0.01,0.01,0.19,0.02,0.0,0.0,0.01,0.35,0.0,0.0,-0.01,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,-0.04,-0.01,0.54,-0.01,0.2,-0.01,0.38,0.0,0.17,0.0,-0.01,0.64,-0.01,-0.02,-0.02,0.0,-0.02,0.0,0.06,-0.01,0.01,-0.01,0.0,0.0,0.0,0.04,0.11,0.32,-0.01,0.01,-0.01,-0.01,-0.03,0.01,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.01,-0.01,0.0,0.01,-0.02,0.0,0.0,0.0,-0.04,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.03,0.0,0.01,0.8,-0.01,0.0,-0.01,0.0,-0.01,-0.01,0.1,-0.01,0.0,0.46,0.15,0.0,0.0,-0.03,0.28,0.52,-0.01,0.12,0.01,0.02,0.0,0.02,0.0,0.01,0.56,0.06,0.0,-0.04,-0.01,0.0,0.0,-0.01,0.01,0.01,0.0,0.15,0.0,-0.01,0.0,0.04,0.0,0.0,0.01,0.02,0.01,-0.04,0.73,0.83,0.77,0.0,-0.01,0.0,0.0,0.07,0.0,-0.01,0.0,-0.01,0.0,-0.03,0.0,-0.01,-0.01,0.12,0.0,0.02,0.19,0.01,-0.02,0.0,0.0,0.0,0.0,-0.01,BR00145686,L07,Imiquimod,0.556
0.0,0.02,0.0,0.01,-0.01,0.0,0.19,0.01,0.51,-0.03,0.0,0.05,0.06,-0.01,-0.01,-0.01,0.01,-0.01,0.01,0.0,-0.01,0.0,-0.01,0.0,0.02,0.05,0.03,0.01,0.0,-0.01,0.63,0.44,0.0,-0.01,-0.01,0.01,0.0,-0.01,-0.01,0.0,0.16,0.02,0.02,-0.01,0.03,-0.01,-0.01,-0.01,0.0,0.53,0.01,-0.02,0.01,0.0,-0.01,0.25,0.15,0.0,0.0,0.02,1.75,0.0,0.47,-0.01,0.31,0.0,0.01,0.03,0.0,0.01,0.18,0.01,-0.01,0.0,0.0,0.32,-0.02,-0.01,0.0,0.04,0.0,0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.52,-0.01,0.17,-0.01,0.36,0.01,0.15,0.0,0.0,0.64,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.05,0.0,0.0,-0.01,-0.01,0.0,-0.01,0.07,0.1,0.31,0.0,0.0,-0.01,0.01,-0.01,-0.01,0.0,0.0,-0.01,-0.02,-0.01,0.0,0.0,-0.02,0.0,0.0,0.0,0.01,0.0,0.01,-0.01,0.0,-0.01,0.0,0.01,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.01,0.01,0.0,0.0,0.78,-0.01,-0.01,-0.01,-0.01,0.0,-0.01,0.09,0.0,0.0,0.41,0.16,0.0,0.0,-0.02,0.3,0.51,0.0,0.07,0.0,0.03,0.0,0.01,0.0,-0.01,0.53,0.02,0.0,0.01,0.0,0.0,0.0,-0.01,-0.01,0.01,0.0,0.11,0.0,0.0,-0.01,0.04,-0.01,-0.01,0.01,-0.04,0.0,-0.03,0.72,0.83,0.77,-0.02,-0.02,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.09,-0.01,0.01,0.17,0.01,-0.01,-0.01,0.0,-0.01,0.0,-0.01,BR00145686,L08,UNTREATED,0.0
-0.01,-0.01,-0.01,-0.01,0.0,-0.01,0.2,0.04,0.47,-0.02,0.0,0.01,0.06,0.0,-0.01,0.02,-0.01,0.02,0.0,-0.01,-0.01,0.0,-0.01,0.03,-0.01,0.05,0.01,-0.02,0.0,-0.01,0.57,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.19,0.03,0.0,-0.01,0.01,0.0,0.0,0.03,-0.01,0.47,-0.03,0.02,0.0,0.03,-0.01,0.24,0.13,-0.01,0.02,-0.01,1.44,-0.02,0.4,-0.01,0.28,0.01,-0.01,0.04,-0.01,0.03,0.19,-0.01,-0.01,-0.02,0.01,0.29,-0.01,-0.01,0.0,0.06,0.0,0.02,0.0,0.0,0.0,-0.01,0.0,0.01,0.0,0.44,0.0,0.17,0.0,0.37,0.01,0.15,0.01,0.0,0.55,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.05,0.0,0.03,0.0,-0.01,0.0,-0.01,0.0,0.06,0.29,0.0,0.01,-0.01,0.0,-0.02,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,0.0,0.01,0.0,0.0,-0.02,-0.02,0.0,0.01,0.0,-0.03,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.02,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.71,-0.01,0.0,0.0,0.01,-0.01,-0.01,0.09,0.01,0.0,0.4,0.16,0.01,0.0,-0.01,0.19,0.42,-0.01,0.07,-0.02,0.02,-0.01,0.02,0.01,-0.01,0.43,0.01,0.0,-0.01,0.0,0.01,-0.01,0.01,-0.02,-0.03,0.0,0.1,0.0,-0.02,0.01,0.05,-0.02,0.0,0.01,0.01,0.0,0.01,0.69,0.81,0.64,0.0,0.0,0.0,-0.01,0.09,0.0,0.0,0.0,0.0,-0.01,-0.02,-0.01,-0.01,0.01,0.09,-0.02,-0.01,0.27,0.02,0.0,-0.01,0.0,-0.02,0.0,0.0,BR00145686,L09,Cucurbitacin I,0.015
0.0,0.01,0.01,0.01,0.01,0.01,0.23,0.04,0.48,-0.04,-0.01,0.07,0.06,0.03,0.0,0.03,-0.01,0.08,0.0,0.0,-0.03,-0.05,0.0,-0.03,-0.07,0.12,-0.05,0.0,0.01,0.0,0.66,0.44,-0.02,0.0,-0.02,0.04,-0.02,0.0,0.01,-0.02,0.11,0.04,0.01,0.02,0.06,0.0,-0.01,-0.04,-0.01,0.68,-0.02,0.02,0.01,0.06,-0.01,0.39,0.24,-0.02,-0.02,0.02,1.95,-0.03,0.58,0.02,0.27,0.0,-0.01,0.11,-0.02,-0.01,0.24,0.0,-0.01,-0.02,0.02,0.44,-0.03,0.0,0.01,0.03,0.01,0.0,0.01,0.0,-0.02,0.02,0.0,0.02,-0.01,0.58,-0.01,0.21,-0.01,0.05,0.0,0.27,-0.03,-0.02,0.68,-0.01,-0.01,0.0,0.01,0.07,-0.01,0.09,0.0,-0.01,0.0,-0.01,0.02,0.0,0.2,0.11,0.36,0.01,0.0,0.0,0.01,0.01,0.03,0.01,0.01,0.0,-0.01,0.0,0.04,0.01,0.01,-0.01,0.02,0.0,0.01,-0.01,-0.02,0.0,0.01,-0.02,0.02,0.01,-0.01,0.01,0.02,-0.02,0.01,-0.02,0.01,0.04,0.0,-0.01,-0.01,-0.01,0.02,0.84,0.01,0.0,-0.01,0.0,-0.01,-0.01,0.12,0.02,0.02,0.21,0.09,-0.01,0.0,-0.01,0.35,0.63,0.01,0.12,-0.02,-0.01,-0.01,-0.01,0.06,-0.03,0.66,0.01,0.01,0.01,0.01,0.0,-0.02,-0.01,0.0,-0.03,0.02,0.24,0.0,0.0,0.0,0.03,0.01,0.02,-0.03,0.05,0.0,0.02,0.73,0.88,0.84,-0.02,0.0,0.0,-0.01,0.06,0.0,0.0,0.0,0.01,-0.01,0.02,0.0,0.01,0.01,0.11,0.0,-0.01,0.12,0.03,-0.01,-0.01,0.0,0.0,0.0,0.02,BR00145686,L10,Colistin Methanesulfonate (sodium salt),300.0
0.0,0.0,0.01,0.0,0.0,0.0,0.19,0.02,0.52,0.0,-0.01,0.1,0.06,0.01,0.0,0.01,-0.01,0.03,-0.01,0.0,0.0,0.0,0.0,-0.01,0.05,0.02,0.05,0.0,0.0,-0.01,0.61,0.45,0.0,-0.01,0.01,0.01,-0.02,-0.01,0.0,0.0,0.12,0.01,0.01,-0.01,0.04,0.0,0.0,-0.01,0.01,0.56,-0.03,0.02,0.0,0.03,0.0,0.25,0.14,-0.02,-0.01,0.03,1.73,-0.02,0.49,0.0,0.29,0.0,0.0,0.04,-0.01,0.02,0.19,0.0,-0.03,0.0,0.01,0.32,-0.02,-0.01,-0.01,0.04,0.0,-0.01,0.0,-0.01,-0.01,0.01,-0.01,0.04,0.0,0.51,-0.02,0.16,-0.01,0.36,-0.03,0.14,-0.02,-0.02,0.66,0.01,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.07,0.14,0.31,0.0,0.0,-0.02,0.0,-0.03,0.0,-0.01,0.0,-0.01,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,0.0,-0.01,-0.01,-0.01,-0.01,0.0,0.01,0.02,0.01,-0.01,-0.01,0.01,-0.01,0.01,0.03,0.01,0.01,0.78,-0.01,0.0,-0.02,0.0,0.0,0.01,0.09,0.0,0.0,0.44,0.14,-0.01,0.0,-0.01,0.28,0.51,-0.01,0.07,-0.01,0.01,-0.01,0.03,0.0,0.03,0.57,0.01,0.0,-0.02,0.0,-0.01,0.0,0.0,-0.03,-0.01,0.0,0.08,-0.01,0.0,-0.02,0.03,0.01,0.0,-0.01,-0.05,-0.02,-0.03,0.73,0.83,0.75,0.0,-0.01,-0.01,-0.01,0.05,0.01,0.0,0.0,0.0,0.0,-0.01,0.0,0.01,-0.01,0.08,0.0,0.0,0.25,0.02,-0.01,0.0,0.01,0.0,0.0,0.0,BR00145686,L11,FCCP,3.704
-0.01,0.01,0.01,0.0,-0.01,-0.02,0.18,0.0,0.48,-0.04,0.0,0.07,0.05,-0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,-0.01,0.01,0.06,0.03,0.05,0.03,0.0,-0.01,0.57,0.43,0.0,0.02,0.0,0.01,0.0,-0.01,-0.01,0.01,0.13,0.01,-0.01,-0.02,0.02,-0.01,-0.01,0.01,-0.01,0.55,-0.05,0.03,0.0,0.01,0.0,0.21,0.09,0.0,0.02,0.04,1.62,-0.01,0.44,0.02,0.32,-0.01,-0.01,0.03,-0.01,0.02,0.17,0.01,-0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.05,-0.02,0.02,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.49,-0.01,0.19,-0.01,0.35,-0.02,0.13,0.0,-0.01,0.63,-0.01,-0.02,0.0,0.0,0.0,-0.01,0.05,0.01,0.0,0.01,0.0,-0.01,-0.01,0.03,0.08,0.32,0.01,0.0,-0.01,0.0,-0.01,0.0,0.01,0.0,-0.01,-0.02,-0.01,-0.02,0.0,-0.02,-0.01,0.0,-0.02,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.01,0.0,-0.02,-0.01,0.01,0.0,0.01,0.0,0.01,0.0,-0.01,0.0,0.01,0.0,0.0,0.74,0.0,0.0,-0.01,-0.01,-0.01,-0.01,0.08,0.0,0.01,0.42,0.07,-0.01,-0.01,-0.02,0.23,0.48,0.0,0.04,0.0,0.0,-0.01,0.02,0.01,0.05,0.48,0.0,0.01,-0.04,0.01,0.0,0.0,0.0,0.01,-0.01,0.0,0.07,0.0,-0.01,-0.02,0.04,-0.02,-0.02,0.0,0.0,-0.01,-0.03,0.72,0.81,0.73,0.02,0.0,-0.02,-0.01,0.0,0.0,-0.01,0.0,0.01,-0.01,-0.02,0.0,-0.01,-0.01,0.06,0.0,0.01,0.16,0.01,-0.02,0.0,-0.01,0.01,0.0,0.01,BR00145686,L12,TC-S 7004,5.1
0.0,0.0,-0.02,0.0,-0.01,-0.01,0.2,0.01,0.51,-0.03,-0.01,-0.01,0.07,0.01,0.0,0.0,-0.01,0.02,0.01,-0.01,0.02,0.0,-0.01,0.02,0.03,0.03,0.05,-0.03,-0.01,-0.01,0.62,0.45,-0.01,-0.01,-0.02,0.02,0.02,0.01,-0.01,0.0,0.15,0.02,0.02,0.0,0.02,0.0,0.01,-0.01,-0.01,0.58,-0.03,0.01,0.0,0.01,0.0,0.27,0.15,0.0,-0.01,0.04,1.74,-0.02,0.5,0.01,0.3,0.0,0.0,0.09,0.0,0.02,0.2,-0.02,-0.01,0.02,0.0,0.32,0.0,-0.01,0.0,0.06,0.0,-0.01,0.0,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.53,-0.01,0.2,0.0,0.36,0.0,0.16,-0.01,0.0,0.64,0.0,0.01,-0.01,0.0,-0.01,0.0,0.05,0.0,0.01,0.0,0.0,0.0,-0.01,0.03,0.09,0.31,0.01,0.0,0.0,0.01,-0.01,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.01,0.01,-0.01,-0.02,0.0,-0.01,0.0,-0.01,0.0,-0.01,-0.01,0.0,0.02,0.02,-0.01,0.01,0.01,0.01,0.01,-0.01,0.0,0.01,0.0,0.0,-0.01,0.01,0.01,0.81,-0.01,0.01,-0.02,0.0,-0.01,0.01,0.09,-0.01,-0.01,0.43,0.14,-0.02,0.0,0.0,0.28,0.51,0.01,0.08,0.0,0.0,-0.01,0.02,0.0,-0.01,0.54,0.01,0.01,-0.04,-0.02,-0.01,0.02,-0.01,-0.03,0.01,0.01,0.1,0.01,0.01,0.0,0.03,-0.01,0.0,0.01,-0.07,0.0,0.0,0.72,0.84,0.76,0.0,0.0,-0.01,0.0,0.04,-0.01,-0.01,-0.02,-0.01,0.0,0.0,0.0,0.0,-0.01,0.09,0.0,-0.01,0.18,-0.01,-0.02,-0.01,-0.01,0.01,0.0,-0.02,BR00145686,L13,Aminodarone Hydrochloride,1.389
-0.01,0.01,0.0,0.01,0.0,0.0,0.18,0.01,0.47,-0.01,0.01,0.08,0.05,0.0,0.0,-0.01,0.0,0.02,0.01,-0.01,-0.01,-0.01,0.0,0.0,-0.01,0.04,0.05,0.0,0.0,-0.01,0.57,0.44,-0.01,0.01,-0.01,0.02,0.0,0.0,-0.02,-0.01,0.16,0.04,0.03,-0.01,0.03,0.0,0.0,-0.03,-0.02,0.57,-0.07,0.0,0.0,0.01,0.0,0.24,0.1,0.0,0.0,0.02,1.68,-0.01,0.42,0.01,0.31,-0.01,0.0,0.02,-0.01,0.01,0.17,0.01,0.0,0.0,0.0,0.33,-0.01,0.0,0.01,0.05,-0.01,0.01,-0.01,0.01,-0.01,0.01,0.0,0.01,0.0,0.51,-0.02,0.17,-0.01,0.36,-0.01,0.14,-0.01,-0.01,0.65,-0.01,-0.01,-0.01,-0.01,0.03,0.0,0.05,0.0,0.0,0.01,-0.02,0.0,-0.01,0.03,0.11,0.31,0.01,0.01,-0.02,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.01,0.01,0.0,-0.01,0.0,-0.01,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.01,-0.03,0.0,-0.02,0.01,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.01,0.78,-0.01,0.01,-0.01,-0.01,-0.01,-0.02,0.1,0.0,0.01,0.4,0.12,0.0,0.0,0.01,0.29,0.49,0.0,0.06,-0.01,0.01,0.0,0.02,0.02,0.0,0.52,0.0,0.01,-0.03,0.0,-0.01,-0.01,-0.02,-0.01,-0.04,-0.01,0.11,0.0,0.01,0.0,0.03,-0.01,0.0,0.0,-0.02,0.0,-0.02,0.7,0.82,0.79,-0.01,-0.02,0.0,-0.01,0.03,0.0,-0.02,-0.01,-0.01,0.0,-0.01,0.0,0.01,-0.01,0.1,0.01,0.0,0.24,0.01,0.0,-0.01,0.0,-0.01,0.0,-0.01,BR00145686,L14,Calcipotriol (hydrate),0.412
0.0,0.0,0.0,-0.01,-0.01,0.0,0.19,0.02,0.49,0.0,-0.01,0.07,0.05,0.0,-0.01,-0.01,0.0,0.01,0.01,-0.01,0.0,0.0,0.0,-0.01,0.02,0.08,0.05,-0.01,0.0,0.0,0.62,0.44,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,0.01,0.0,0.18,0.03,-0.01,0.01,0.01,-0.01,0.0,0.01,0.0,0.55,-0.15,0.02,-0.01,0.03,0.0,0.24,0.14,0.0,-0.01,0.03,1.74,-0.01,0.48,-0.01,0.3,0.0,0.0,0.04,0.0,0.02,0.19,0.0,-0.01,0.01,0.0,0.34,-0.03,-0.01,-0.01,0.04,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.02,-0.01,0.51,-0.01,0.18,-0.01,0.35,0.0,0.15,0.0,0.01,0.62,-0.01,-0.01,0.01,0.0,0.02,0.0,0.06,0.01,0.01,-0.01,-0.01,0.0,-0.02,0.03,0.09,0.33,0.01,0.01,0.01,0.0,-0.01,-0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,-0.01,0.0,-0.02,0.0,0.01,-0.02,-0.01,0.0,0.0,-0.04,0.0,-0.02,-0.01,0.02,0.0,0.01,0.0,-0.01,0.01,0.0,0.0,0.03,0.0,0.0,0.77,0.0,0.0,-0.02,0.0,-0.01,0.01,0.09,0.01,0.0,0.45,0.13,-0.01,0.0,0.01,0.29,0.5,0.0,0.08,0.0,0.01,-0.01,0.03,0.02,-0.02,0.54,0.01,0.01,-0.03,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,-0.04,0.0,0.04,0.03,-0.02,0.01,0.03,-0.02,0.01,0.7,0.84,0.73,0.0,-0.04,-0.01,0.01,0.07,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01,0.09,0.0,0.0,0.18,0.0,-0.01,0.01,0.0,-0.01,0.0,-0.02,BR00145686,L15,DMSO,0.0
-0.02,-0.01,-0.01,0.0,-0.01,-0.01,0.19,0.02,0.51,0.0,0.01,0.09,0.07,0.01,-0.01,0.01,-0.01,0.01,0.0,-0.01,-0.01,-0.03,0.01,-0.02,0.02,0.03,0.06,-0.03,0.01,-0.01,0.59,0.42,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,0.01,0.13,0.03,0.01,0.0,0.03,0.0,0.0,-0.01,0.01,0.51,-0.07,-0.01,0.01,0.02,-0.01,0.23,0.12,0.0,0.0,-0.03,1.62,-0.03,0.46,0.02,0.27,0.0,0.0,0.05,-0.01,0.03,0.15,0.02,-0.01,0.01,-0.01,0.3,0.0,0.01,0.0,0.08,-0.01,-0.01,0.01,0.0,-0.01,0.01,0.0,0.0,-0.01,0.5,-0.01,0.18,0.01,0.42,0.0,0.14,0.0,-0.02,0.65,-0.01,0.0,-0.01,0.0,0.03,-0.01,0.05,0.0,0.01,0.01,0.0,0.0,-0.01,0.13,0.08,0.29,0.0,0.01,0.0,0.0,-0.02,0.0,-0.01,0.0,0.0,-0.02,-0.01,0.02,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.01,0.0,-0.01,0.0,-0.01,-0.01,-0.02,-0.03,0.0,-0.01,0.0,-0.01,-0.01,-0.01,0.02,0.0,0.0,0.75,-0.01,0.0,-0.01,-0.01,-0.02,0.0,0.09,0.0,0.0,0.48,0.2,0.0,0.0,0.01,0.26,0.47,0.0,0.05,0.0,0.02,-0.01,0.04,0.01,-0.04,0.47,0.01,0.0,-0.02,0.01,0.0,0.0,-0.02,0.01,-0.02,-0.01,0.07,0.0,0.07,0.0,0.05,-0.02,-0.01,0.01,0.01,-0.01,0.0,0.69,0.84,0.73,-0.01,0.0,0.0,0.0,0.02,0.0,-0.01,-0.02,0.0,0.0,-0.01,-0.02,-0.01,0.0,0.07,0.01,-0.01,0.21,-0.01,0.0,-0.02,-0.01,0.0,0.0,-0.02,BR00145686,L16,Ethoxyquin,33.333
